Network|Station|Location|Channel|Latitude|Longitude|Elevation|Depth|Azimuth|Dip|SensorDescription|Scale|ScaleFreq|ScaleUnits|SampleRate|StartTime|EndTime|Target|StartDate|EndDate|TotalTime
IU|OTAV|10|HHZ|0.2376|-78.45079799999998|3495.0|15.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628299800.0|0.02|M/S|100.0|2010-05-17T09:54:59|2015-12-09T20:00:00|IU.OTAV.10.HHZ.M|2010-05-17|2015-12-10|175601101.0
IU|OTAV|10|HHZ|0.2376|-78.45079799999998|3495.0|15.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628299800.0|0.02|M/S|100.0|2015-12-09T20:00:00|2599-12-31T23:59:59|IU.OTAV.10.HHZ.M|2015-12-09|2018-10-12|89611200.0
IU|PAB|10|HHZ|39.544601|-4.3499|950.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|34027499500.0|0.02|M/S|100.0|2009-08-14T00:00:00|2010-10-14T14:51:59|IU.PAB.10.HHZ.M|2009-08-14|2010-10-15|36859919.0
IU|PAB|10|HHZ|39.544601|-4.3499|950.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|34027499500.0|0.02|M/S|100.0|2010-10-14T14:51:59|2011-01-29T20:15:59|IU.PAB.10.HHZ.M|2010-10-14|2011-01-30|9264240.0
IU|PAB|10|HHZ|39.544601|-4.3499|950.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|34027499500.0|0.02|M/S|100.0|2011-01-29T20:15:59|2011-08-27T05:00:59|IU.PAB.10.HHZ.M|2011-01-29|2011-08-28|18089100.0
IU|PAB|10|HHZ|39.544601|-4.3499|950.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|34027499500.0|0.02|M/S|100.0|2011-08-27T05:00:59|2599-12-31T23:59:59|IU.PAB.10.HHZ.M|2011-08-27|2018-10-12|224881141.0
IU|PAYG|10|HHZ|-0.6742|-90.286102|270.0|0.0|0.0|-90.0|Streckeisen STS-2 Standard-gain|2502320130.0|0.02|M/S|100.0|2010-05-05T00:00:00|2010-05-07T20:00:00|IU.PAYG.10.HHZ.M|2010-05-05|2010-05-08|244800.00000000003
IU|PAYG|10|HHZ|-0.6742|-90.286102|270.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|33554399200.0|0.02|M/S|100.0|2010-05-07T20:00:00|2010-06-29T21:06:06|IU.PAYG.10.HHZ.M|2010-05-07|2010-06-30|4583166.0
IU|PAYG|10|HHZ|-0.6742|-90.286102|270.0|0.0|0.0|-90.0|Streckeisen STS-2 Standard-gain|2502320130.0|0.02|M/S|100.0|2010-06-29T21:06:06|2015-12-15T18:50:00|IU.PAYG.10.HHZ.M|2010-06-29|2015-12-16|172359834.0
IU|PAYG|10|HHZ|-0.6742|-90.286102|270.0|0.0|0.0|-90.0|Streckeisen STS-2.5|2447790080.0|0.02|M/S|100.0|2015-12-15T18:50:00|2599-12-31T23:59:59|IU.PAYG.10.HHZ.M|2015-12-15|2018-10-12|89097000.0
IU|PMG|10|HHZ|-9.4047|147.159698|90.0|0.0|0.0|-90.0|Guralp CMG3-T Seismometer|33746999300.0|0.1|M/S|100.0|2010-04-16T00:00:00|2011-07-30T06:11:00|IU.PMG.10.HHZ.M|2010-04-16|2011-07-31|40630260.0
IU|PMG|10|HHZ|-9.4047|147.159698|90.0|0.0|0.0|-90.0|Guralp CMG3-T Seismometer|33746999300.0|0.1|M/S|100.0|2011-07-30T06:11:00|2599-12-31T23:59:59|IU.PMG.10.HHZ.M|2011-07-30|2018-10-12|227296140.0
IU|PMSA|10|HHZ|-64.774399|-64.048897|40.0|0.0|0.0|-90.0|Streckeisen STS-2.5|2511549950.0|0.02|M/S|100.0|2012-02-19T00:00:00|2012-05-08T13:30:00|IU.PMSA.10.HHZ.M|2012-02-19|2012-05-09|6874200.0
IU|PMSA|10|HHZ|-64.774399|-64.048897|40.0|0.0|0.0|-90.0|Streckeisen STS-2.5|2513220100.0|0.02|M/S|100.0|2012-05-08T13:30:00|2599-12-31T23:59:59|IU.PMSA.10.HHZ.M|2012-05-08|2018-10-12|202818600.0
IU|POHA|10|HHZ|19.757299|-155.532593|1990.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|33554399200.0|0.02|M/S|100.0|2011-01-20T00:00:00|2011-08-06T05:52:59|IU.POHA.10.HHZ.M|2011-01-20|2011-08-07|17128379.0
IU|POHA|10|HHZ|19.757299|-155.532593|1990.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|33554399200.0|0.02|M/S|100.0|2011-08-06T05:52:59|2599-12-31T23:59:59|IU.POHA.10.HHZ.M|2011-08-06|2018-10-12|226692421.0
IU|PTCN|00|HHZ|-25.071301|-130.095306|218.0|2.0|0.0|-90.0|Streckeisen STS-2.5|2447790080.0|0.02|M/S|100.0|2014-11-30T00:00:00|2599-12-31T23:59:59|IU.PTCN.00.HHZ.M|2014-11-30|2018-10-12|121996800.00000001
IU|PTGA|00|HHZ|-0.7308|-59.966599|237.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|34062700500.0|0.02|M/S|100.0|2015-07-27T16:20:00|2599-12-31T23:59:59|IU.PTGA.00.HHZ.M|2015-07-27|2018-10-12|101288400.0
IU|PTGA|10|HHZ|-0.7308|-59.966599|237.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|34062700500.0|0.02|M/S|100.0|2009-11-06T12:00:00|2011-03-08T13:28:59|IU.PTGA.10.HHZ.M|2009-11-06|2011-03-09|42082139.0
IU|PTGA|10|HHZ|-0.7308|-59.966599|237.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|34062700500.0|0.02|M/S|100.0|2011-03-08T13:28:59|2015-07-27T16:20:00|IU.PTGA.10.HHZ.M|2011-03-08|2015-07-28|138423061.0
IU|QSPA|10|HHZ|-89.92890200000002|144.438202|2596.0|254.0|0.0|-90.0|Guralp CMG3-T Seismometer (borehole)|33004099600.0|0.02|M/S|100.0|2011-01-18T00:00:00|2599-12-31T23:59:59|IU.QSPA.10.HHZ.M|2011-01-18|2018-10-12|243993600.00000003
IU|QSPA|60|HHZ|-89.92890200000002|144.438202|2847.0|3.0|0.0|-90.0|Streckeisen STS-2.5|2504839940.0|0.02|M/S|100.0|2011-01-18T00:00:00|2013-01-25T00:00:00|IU.QSPA.60.HHZ.M|2011-01-18|2013-01-25|63763200.00000001
IU|QSPA|70|HHZ|-89.92890200000002|144.438202|2703.7|146.3|0.0|-90.0|Guralp CMG3-T Seismometer (borehole)|31772700700.0|0.02|M/S|100.0|2011-01-18T00:00:00|2599-12-31T23:59:59|IU.QSPA.70.HHZ.M|2011-01-18|2018-10-12|243993600.00000003
IU|QSPA|80|HHZ|-89.92890200000002|144.438202|2847.0|3.0|0.0|-90.0|Streckeisen STS-1V/VBB Seismometer|1137910020.0|0.02|M/S|100.0|2011-01-18T00:00:00|2599-12-31T23:59:59|IU.QSPA.80.HHZ.M|2011-01-18|2018-10-12|243993600.00000003
IU|QSPA|85|HHZ|-89.92890200000002|144.438202|2600.0|250.0|0.0|-90.0|Geotech GS-13 Seismometer|96836002000.0|5.0|M/S|100.0|2011-01-18T00:00:00|2599-12-31T23:59:59|IU.QSPA.85.HHZ.M|2011-01-18|2018-10-12|243993600.00000003
IU|RAO|00|HHZ|-29.245001|-177.929001|59.5|0.5|0.0|-90.0|Streckeisen STS-2.5|2447790080.0|0.02|M/S|100.0|2013-05-17T21:00:00|2599-12-31T23:59:59|IU.RAO.00.HHZ.M|2013-05-17|2018-10-12|170478000.0
IU|RAR|00|HHZ|-21.2125|-159.7733|-73.0|101.0|0.0|-90.0|Streckeisen STS-6A VBB Seismometer|1983069950.0|0.02|M/S|100.0|2018-03-28T00:00:00|2599-12-31T23:59:59|IU.RAR.00.HHZ.M|2018-03-28|2018-10-12|17107200.0
IU|RAR|10|HHZ|-21.2125|-159.7733|28.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628299800.0|0.02|M/S|100.0|2010-03-02T00:00:00|2599-12-31T23:59:59|IU.RAR.10.HHZ.M|2010-03-02|2018-10-12|271814400.0
IU|RCBR|10|HHZ|-5.8274|-35.90140200000001|400.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628299800.0|0.02|M/S|100.0|2009-07-29T00:00:00|2011-03-10T08:03:00|IU.RCBR.10.HHZ.M|2009-07-29|2011-03-11|50918580.0
IU|RCBR|10|HHZ|-5.8274|-35.90140200000001|400.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628299800.0|0.02|M/S|100.0|2011-03-10T08:03:00|2017-02-09T15:00:00|IU.RCBR.10.HHZ.M|2011-03-10|2017-02-10|186908220.0
IU|RCBR|10|HHZ|-5.8274|-35.90140200000001|370.0|30.0|0.0|-90.0|Guralp CMG3-T Seismometer (borehole)|32859799600.0|0.02|M/S|100.0|2017-02-09T15:00:00|2599-12-31T23:59:59|IU.RCBR.10.HHZ.M|2017-02-09|2018-10-12|52650000.0
IU|RSSD|10|HHZ|44.121201|-104.035896|2087.0|3.0|0.0|-90.0|Streckeisen STS-2 High-gain|33530900500.0|0.02|M/S|100.0|2009-09-09T00:00:00|2011-07-28T05:56:00|IU.RSSD.10.HHZ.M|2009-09-09|2011-07-29|59378160.0
IU|RSSD|10|HHZ|44.121201|-104.035896|2087.0|3.0|0.0|-90.0|Streckeisen STS-2 High-gain|33530900500.0|0.02|M/S|100.0|2011-07-28T05:56:00|2599-12-31T23:59:59|IU.RSSD.10.HHZ.M|2011-07-28|2018-10-12|227469840.0
IU|SAML|00|HHZ|-8.9489|-63.18310200000001|120.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628299800.0|0.02|M/S|100.0|2015-11-09T17:43:00|2017-02-14T15:30:00|IU.SAML.00.HHZ.M|2015-11-09|2017-02-15|39995220.0
IU|SAML|10|HHZ|-8.9489|-63.18310200000001|120.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|34049300500.0|0.02|M/S|100.0|2009-11-14T00:00:00|2012-02-28T15:00:00|IU.SAML.10.HHZ.M|2009-11-14|2012-02-29|72284400.0
IU|SAML|10|HHZ|-8.9489|-63.18310200000001|120.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|33554399200.0|0.02|M/S|100.0|2012-02-28T15:00:00|2015-10-06T00:00:00|IU.SAML.10.HHZ.M|2012-02-28|2015-10-06|113648400.0
IU|SAML|10|HHZ|-8.9489|-63.18310200000001|120.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628299800.0|0.02|M/S|100.0|2015-10-06T00:00:00|2015-11-09T17:43:00|IU.SAML.10.HHZ.M|2015-10-06|2015-11-10|3001380.0
IU|SAML|10|HHZ|-8.9489|-63.18310200000001|120.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628299800.0|0.02|M/S|100.0|2017-02-14T15:30:00|2599-12-31T23:59:59|IU.SAML.10.HHZ.M|2017-02-14|2018-10-12|52216200.0
IU|SBA|00|HHZ|-77.849197|166.757202|48.0|2.0|0.0|-90.0|Streckeisen STS-2.5|2447790080.0|0.02|M/S|100.0|2014-12-04T00:00:00|2599-12-31T23:59:59|IU.SBA.00.HHZ.M|2014-12-04|2018-10-12|121651200.00000001
IU|SDV|10|HHZ|8.8839|-70.634003|1589.0|31.0|0.0|-90.0|Guralp CMG3-T Seismometer|32700899300.0|0.02|M/S|100.0|2010-01-17T00:00:00|2015-01-28T18:00:00|IU.SDV.10.HHZ.M|2010-01-17|2015-01-29|158781600.0
IU|SDV|10|HHZ|8.8839|-70.634003|1589.0|31.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628299800.0|0.02|M/S|100.0|2015-01-28T18:00:00|2599-12-31T23:59:59|IU.SDV.10.HHZ.M|2015-01-28|2018-10-12|116834400.0
IU|SFJD|10|HHZ|66.996101|-50.620762|330.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|33554399200.0|0.02|M/S|100.0|2008-09-20T00:00:00|2009-12-09T18:20:00|IU.SFJD.10.HHZ.M|2008-09-20|2009-12-10|38514000.0
IU|SFJD|10|HHZ|66.996101|-50.620762|330.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|33554399200.0|0.02|M/S|100.0|2009-12-09T18:20:00|2014-02-16T00:00:00|IU.SFJD.10.HHZ.M|2009-12-09|2014-02-16|132126000.00000001
IU|SFJD|10|HHZ|66.996101|-50.620762|330.0|0.0|0.0|-90.0|Streckeisen STS-2.5|2447790080.0|0.02|M/S|100.0|2014-02-16T00:00:00|2599-12-31T23:59:59|IU.SFJD.10.HHZ.M|2014-02-16|2018-10-12|146793600.0
IU|SJG|00|HHZ|18.1091|-66.150002|419.0|1.0|0.0|-90.0|Trillium 360|1825360000.0|0.02|M/S|100.0|2017-08-31T00:00:00|2599-12-31T23:59:59|IU.SJG.00.HHZ.M|2017-08-31|2018-10-12|35164800.0
IU|SJG|10|HHZ|18.1091|-66.150002|420.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|34068000800.0|0.02|M/S|100.0|2010-04-16T00:00:00|2010-12-28T09:45:00|IU.SJG.10.HHZ.M|2010-04-16|2010-12-29|22153500.0
IU|SJG|10|HHZ|18.1091|-66.150002|420.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628299800.0|0.02|M/S|100.0|2010-12-28T09:45:00|2599-12-31T23:59:59|IU.SJG.10.HHZ.M|2010-12-28|2018-10-12|245772900.00000003
IU|SLBS|10|HHZ|23.685801|-109.944298|825.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628299800.0|0.02|M/S|100.0|2008-12-15T00:00:00|2599-12-31T23:59:59|IU.SLBS.10.HHZ.M|2008-12-15|2018-10-12|310003200.0
IU|SNZO|00|HHZ|-41.308701|174.7043|29.0|91.0|0.0|-90.0|Streckeisen STS-6A VBB Seismometer|1983069950.0|0.02|M/S|100.0|2018-03-21T00:00:00|2599-12-31T23:59:59|IU.SNZO.00.HHZ.M|2018-03-21|2018-10-12|17712000.0
IU|SNZO|10|HHZ|-41.308701|174.7043|120.0|0.0|0.0|-90.0|Streckeisen STS-2 Standard-gain|2504839940.0|0.02|M/S|100.0|2010-12-10T00:00:00|2018-03-21T20:00:00|IU.SNZO.10.HHZ.M|2010-12-10|2018-03-22|229723200.0
IU|SNZO|10|HHZ|-41.308701|174.7043|120.0|0.0|0.0|-90.0|Streckeisen STS-2.5|2447790080.0|0.02|M/S|100.0|2018-03-21T20:00:00|2599-12-31T23:59:59|IU.SNZO.10.HHZ.M|2018-03-21|2018-10-12|17640000.0
IU|SSPA|00|HHZ|40.635799|-77.88760400000002|193.0|77.0|0.0|-90.0|Streckeisen STS-6A VBB Seismometer|1983069950.0|0.02|M/S|100.0|2017-09-23T17:30:00|2599-12-31T23:59:59|IU.SSPA.00.HHZ.M|2017-09-23|2018-10-12|33114600.000000004
IU|SSPA|10|HHZ|40.635799|-77.88760400000002|270.0|0.0|0.0|-90.0|Trillium 240 broad band|1984880000.0|0.02|M/S|100.0|2010-09-27T00:00:00|2012-08-31T05:59:00|IU.SSPA.10.HHZ.M|2010-09-27|2012-09-01|60847140.00000001
IU|SSPA|10|HHZ|40.635799|-77.88760400000002|270.0|0.0|0.0|-90.0|Trillium 240 broad band|1984880000.0|0.02|M/S|100.0|2012-08-31T05:59:00|2017-09-23T22:30:00|IU.SSPA.10.HHZ.M|2012-08-31|2017-09-24|159813060.0
IU|SSPA|10|HHZ|40.635799|-77.88760400000002|250.0|20.0|0.0|-90.0|T120 post hole, quiet|1974680060.0|0.02|M/S|100.0|2017-09-23T22:30:00|2599-12-31T23:59:59|IU.SSPA.10.HHZ.M|2017-09-23|2018-10-12|33096600.000000004
IU|TARA|00|HHZ|1.3549|172.922897|20.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|33554399200.0|0.02|M/S|100.0|2009-11-13T00:10:27|2011-01-19T22:00:00|IU.TARA.00.HHZ.M|2009-11-13|2011-01-20|37403373.0
IU|TARA|00|HHZ|1.3549|172.922897|20.0|0.0|0.0|-90.0|Streckeisen STS-2 Standard-gain|2501139970.0|0.02|M/S|100.0|2011-01-19T22:00:00|2011-08-12T18:19:00|IU.TARA.00.HHZ.M|2011-01-19|2011-08-13|17698740.0
IU|TARA|00|HHZ|1.3549|172.922897|20.0|0.0|0.0|-90.0|Streckeisen STS-2 Standard-gain|2501139970.0|0.02|M/S|100.0|2011-08-12T18:19:00|2012-09-25T18:52:00|IU.TARA.00.HHZ.M|2011-08-12|2012-09-26|35425980.0
IU|TARA|00|HHZ|1.3549|172.922897|20.0|0.0|0.0|-90.0|Streckeisen STS-2 Standard-gain|1295200000.0|0.02|M/S|100.0|2012-09-25T18:52:00|2015-05-07T00:00:00|IU.TARA.00.HHZ.M|2012-09-25|2015-05-07|82357680.0
IU|TARA|00|HHZ|1.3549|172.922897|18.0|2.0|0.0|-90.0|Streckeisen STS-2.5|2447790080.0|0.02|M/S|100.0|2015-05-07T00:00:00|2599-12-31T23:59:59|IU.TARA.00.HHZ.M|2015-05-07|2018-10-12|108345600.0
IU|TATO|10|HHZ|24.973499|121.497101|159.7|0.3|0.0|-90.0|Streckeisen STS-2 Standard-gain|2522330110.0|0.02|M/S|100.0|2009-09-22T13:56:41|2011-09-23T09:24:00|IU.TATO.10.HHZ.M|2009-09-22|2011-09-24|63142039.00000001
IU|TATO|10|HHZ|24.973499|121.497101|159.7|0.3|0.0|-90.0|Streckeisen STS-2 Standard-gain|2522330110.0|0.02|M/S|100.0|2011-09-23T09:24:00|2011-10-07T04:00:00|IU.TATO.10.HHZ.M|2011-09-23|2011-10-08|1190160.0
IU|TATO|10|HHZ|24.973499|121.497101|159.7|0.3|0.0|-90.0|Streckeisen STS-2 High-gain|33717100500.0|0.02|M/S|100.0|2011-10-07T04:00:00|2599-12-31T23:59:59|IU.TATO.10.HHZ.M|2011-10-07|2018-10-12|221342400.0
IU|TEIG|00|HHZ|20.226299|-88.276299|40.0|0.0|0.0|-90.0|Streckeisen STS-2.5|2447790080.0|0.02|M/S|100.0|2014-10-30T00:00:00|2599-12-31T23:59:59|IU.TEIG.00.HHZ.M|2014-10-30|2018-10-12|124675200.00000001
IU|TRIS|00|HHZ|-37.0681|-12.3152|58.0|2.0|0.0|-90.0|Streckeisen STS-2.5|2447790080.0|0.02|M/S|100.0|2016-03-18T00:00:00|2599-12-31T23:59:59|IU.TRIS.00.HHZ.M|2016-03-18|2018-10-12|81043200.0
IU|TRQA|10|HHZ|-38.056801|-61.978699|510.0|30.0|0.0|-90.0|Guralp CMG3-T Seismometer (borehole)|33222400000.0|0.02|M/S|100.0|2009-05-19T20:00:00|2012-01-10T07:32:00|IU.TRQA.10.HHZ.M|2009-05-19|2012-01-11|83417520.0
IU|TRQA|10|HHZ|-38.056801|-61.978699|510.0|30.0|0.0|-90.0|Guralp CMG3-T Seismometer (borehole)|33222400000.0|0.02|M/S|100.0|2012-01-10T07:32:00|2015-06-16T15:00:00|IU.TRQA.10.HHZ.M|2012-01-10|2015-06-17|108286080.0
IU|TRQA|10|HHZ|-38.056801|-61.978699|508.0|32.0|0.0|-90.0|T120 post hole, quiet|1974680060.0|0.02|M/S|100.0|2015-06-16T15:00:00|2599-12-31T23:59:59|IU.TRQA.10.HHZ.M|2015-06-16|2018-10-12|104835600.0
IU|TSUM|10|HHZ|-19.2022|17.583799|1260.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|33315700700.0|0.02|M/S|100.0|2008-09-16T10:00:00|2011-08-09T07:42:00|IU.TSUM.10.HHZ.M|2008-09-16|2011-08-10|91316520.0
IU|TSUM|10|HHZ|-19.2022|17.583799|1260.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|33315700700.0|0.02|M/S|100.0|2011-08-09T07:42:00|2015-09-03T12:00:00|IU.TSUM.10.HHZ.M|2011-08-09|2015-09-04|128405880.00000001
IU|TSUM|10|HHZ|-19.2022|17.583799|1260.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628299800.0|0.02|M/S|100.0|2015-09-03T12:00:00|2599-12-31T23:59:59|IU.TSUM.10.HHZ.M|2015-09-03|2018-10-12|98020800.0
IU|TUC|00|HHZ|32.309799|-110.784698|909.0|1.0|0.0|-90.0|Streckeisen STS-6A VBB Seismometer|1983069950.0|0.02|M/S|100.0|2017-09-06T15:30:00|2599-12-31T23:59:59|IU.TUC.00.HHZ.M|2017-09-06|2018-10-12|34590600.0
IU|TUC|10|HHZ|32.309799|-110.784698|909.0|1.0|0.0|-90.0|Guralp CMG3-T Seismometer|33021499400.0|0.02|M/S|100.0|2009-05-28T19:40:00|2010-12-21T10:13:00|IU.TUC.10.HHZ.M|2009-05-28|2010-12-22|49386780.0
IU|TUC|10|HHZ|32.309799|-110.784698|909.0|1.0|0.0|-90.0|Streckeisen STS-2.5|615723010.0|0.02|M/S|100.0|2016-10-26T00:00:00|2017-09-06T15:30:00|IU.TUC.10.HHZ.M|2016-10-26|2017-09-07|27271800.0
IU|TUC|10|HHZ|32.309799|-110.784698|909.0|1.0|0.0|-90.0|Streckeisen STS-2.5|2447790080.0|0.02|M/S|100.0|2017-09-06T15:30:00|2599-12-31T23:59:59|IU.TUC.10.HHZ.M|2017-09-06|2018-10-12|34590600.0
IU|WAKE|10|HHZ|19.2834|166.651993|18.0|2.0|0.0|-90.0|Streckeisen STS-2 High-gain|33554399200.0|0.02|M/S|100.0|2007-11-15T00:00:00|2009-05-11T00:00:00|IU.WAKE.10.HHZ.M|2007-11-15|2009-05-11|46915200.0
IU|WAKE|10|HHZ|19.2834|166.651993|18.0|2.0|0.0|-90.0|Streckeisen STS-2 High-gain|33554399200.0|0.02|M/S|100.0|2009-05-11T00:00:00|2012-03-09T00:00:00|IU.WAKE.10.HHZ.M|2009-05-11|2012-03-09|89251200.0
IU|WAKE|10|HHZ|19.2834|166.651993|18.0|2.0|0.0|-90.0|Streckeisen STS-2.5|2447790080.0|0.02|M/S|100.0|2012-03-09T00:00:00|2017-03-06T00:00:00|IU.WAKE.10.HHZ.M|2012-03-09|2017-03-06|157507200.0
IU|WAKE|10|HHZ|19.2834|166.651993|18.0|2.0|0.0|-90.0|Streckeisen STS-2.5|2447790080.0|0.02|M/S|100.0|2017-03-06T00:00:00|2599-12-31T23:59:59|IU.WAKE.10.HHZ.M|2017-03-06|2018-10-12|50544000.0
IU|WCI|10|HHZ|38.228901|-86.2939|78.0|132.0|0.0|-90.0|Streckeisen STS-2 Standard-gain|2501499900.0|0.02|M/S|100.0|2010-08-23T00:00:00|2599-12-31T23:59:59|IU.WCI.10.HHZ.M|2010-08-23|2018-10-12|256780800.00000003
IU|WVT|00|HHZ|36.1297|-87.83000200000002|70.0|100.0|0.0|-90.0|Streckeisen STS-6A VBB Seismometer|1985420030.0|0.02|M/S|100.0|2017-11-16T00:00:00|2599-12-31T23:59:59|IU.WVT.00.HHZ.M|2017-11-16|2018-10-12|28512000.0
IU|WVT|10|HHZ|36.1297|-87.83000200000002|170.0|0.0|0.0|-90.0|Streckeisen STS-2 Standard-gain|2454500100.0|0.02|M/S|100.0|2011-01-23T00:00:00|2017-11-16T00:00:00|IU.WVT.10.HHZ.M|2011-01-23|2017-11-16|215049600.0
IU|WVT|10|HHZ|36.1297|-87.83000200000002|70.0|100.0|0.0|-90.0|Streckeisen STS-5A BB seismometer|2448630020.0|0.02|M/S|100.0|2017-11-16T00:00:00|2017-11-21T17:00:00|IU.WVT.10.HHZ.M|2017-11-16|2017-11-22|493200.00000000006
IU|WVT|10|HHZ|36.1297|-87.83000200000002|170.0|0.0|0.0|-90.0|Streckeisen STS-2 Standard-gain|2454500100.0|0.02|M/S|100.0|2017-11-21T17:00:00|2018-04-26T14:00:00|IU.WVT.10.HHZ.M|2017-11-21|2018-04-27|13467600.0
IU|WVT|10|HHZ|36.1297|-87.83000200000002|70.0|100.0|0.0|-90.0|Streckeisen STS-5A BB seismometer|2448630020.0|0.02|M/S|100.0|2018-04-26T14:00:00|2599-12-31T23:59:59|IU.WVT.10.HHZ.M|2018-04-26|2018-10-12|14551200.0
IU|XMAS|00|HHZ|2.0448|-157.445694|19.0|1.0|0.0|-90.0|Trillium 360|1825360000.0|0.02|M/S|100.0|2018-07-06T20:00:00|2599-12-31T23:59:59|IU.XMAS.00.HHZ.M|2018-07-06|2018-10-12|8395200.0
IU|XMAS|10|HHZ|2.0448|-157.445694|19.0|1.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628299800.0|0.02|M/S|100.0|2014-03-14T00:00:00|2018-07-07T00:00:00|IU.XMAS.10.HHZ.M|2014-03-14|2018-07-07|136166400.0
IU|XMAS|10|HHZ|2.0448|-157.445694|19.0|1.0|0.0|-90.0|Streckeisen STS-2.5|2447790080.0|0.02|M/S|100.0|2018-07-07T00:00:00|2599-12-31T23:59:59|IU.XMAS.10.HHZ.M|2018-07-07|2018-10-12|8380800.000000001
