Network|Station|Location|Channel|Latitude|Longitude|Elevation|Depth|Azimuth|Dip|SensorDescription|Scale|ScaleFreq|ScaleUnits|SampleRate|StartTime|EndTime|Target|StartDate|EndDate|TotalTime
TA|G25K||BHZ|66.765297|-146.101303|146.0|3.7|0.0|-90.0|Nanometrics Trillium 120 Sec PH Response/Quanterra|503883008.0|0.2|M/S|40.0|2016-07-18T00:00:00|2599-12-31T23:59:59|TA.G25K..BHZ.M|2016-07-18|2018-10-12|70502400.0
TA|G26A||BHZ|45.293701|-102.598999|833.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 400 and a|502064992.0|0.2|M/S|40.0|2009-07-09T00:00:00|2011-05-26T20:35:00|TA.G26A..BHZ.M|2009-07-09|2011-05-27|59344500.0
TA|G26K||BHZ|66.949799|-143.784805|180.0|3.9|0.0|-90.0|Nanometrics Trillium 120 Sec PH Response/Quanterra|503883008.0|0.2|M/S|40.0|2016-07-22T00:00:00|2599-12-31T23:59:59|TA.G26K..BHZ.M|2016-07-22|2018-10-12|70156800.0
TA|G27A||BHZ|45.379101|-101.931|761.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|627192000.0|0.2|M/S|40.0|2009-06-25T00:00:00|2011-05-26T18:05:00|TA.G27A..BHZ.M|2009-06-25|2011-05-27|60545100.00000001
TA|G27K||BHZ|66.8088|-141.654907|686.0|2.7|0.0|-90.0|Nanometrics Trillium 120 Sec PH Response/Quanterra|503883008.0|0.2|M/S|40.0|2016-07-23T00:00:00|2599-12-31T23:59:59|TA.G27K..BHZ.M|2016-07-23|2018-10-12|70070400.0
TA|G28A||BHZ|45.074902|-100.9161|709.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 0-399/Qua|502078016.0|0.2|M/S|40.0|2009-06-11T00:00:00|2011-05-07T19:50:00|TA.G28A..BHZ.M|2009-06-11|2011-05-08|60119400.00000001
TA|G29A||BHZ|45.1926|-99.923401|588.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|627192000.0|0.2|M/S|40.0|2009-09-10T00:00:00|2011-07-12T15:55:00|TA.G29A..BHZ.M|2009-09-10|2011-07-13|57945300.0
TA|G29M||BHZ|66.911598|-138.022293|572.0|2.6|0.0|-90.0|Streckeisen STS-5A/Quanterra 330 Linear Phase Comp|628316030.0|0.2|M/S|40.0|2017-08-17T00:00:00|2599-12-31T23:59:59|TA.G29M..BHZ.M|2017-08-17|2018-10-12|36374400.0
TA|G30A||BHZ|45.129299|-99.1446|496.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|627192000.0|0.2|M/S|40.0|2009-09-09T00:00:00|2010-05-02T21:00:00|TA.G30A..BHZ.M|2009-09-09|2010-05-03|20379600.0
TA|G30A||BHZ|45.129299|-99.1446|496.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|627192000.0|0.2|M/S|40.0|2010-05-02T21:00:00|2010-05-14T23:29:59|TA.G30A..BHZ.M|2010-05-02|2010-05-15|1045799.0000000001
TA|G30A||BHZ|45.129299|-99.1446|496.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 400 and a|502064992.0|0.2|M/S|40.0|2010-05-14T23:30:00|2010-05-15T20:00:00|TA.G30A..BHZ.M|2010-05-14|2010-05-16|73800.0
TA|G30A||BHZ|45.129299|-99.1446|496.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 400 and a|502064992.0|0.2|M/S|40.0|2010-05-15T20:00:00|2010-05-20T22:00:00|TA.G30A..BHZ.M|2010-05-15|2010-05-21|439200.0
TA|G30A||BHZ|45.129299|-99.1446|496.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 400 and a|502064992.0|0.2|M/S|40.0|2010-05-20T22:00:00|2010-05-21T15:00:00|TA.G30A..BHZ.M|2010-05-20|2010-05-22|61200.00000000001
TA|G30A||BHZ|45.129299|-99.1446|496.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 400 and a|502064992.0|0.2|M/S|40.0|2010-05-21T15:00:00|2011-07-12T19:00:00|TA.G30A..BHZ.M|2010-05-21|2011-07-13|36043200.0
TA|G30M||BHZ|66.980797|-136.22160300000002|739.0|2.6|0.0|-90.0|Streckeisen STS-5A/Quanterra 330 Linear Phase Comp|628316030.0|0.2|M/S|40.0|2016-08-24T00:00:00|2599-12-31T23:59:59|TA.G30M..BHZ.M|2016-08-24|2018-10-12|67305600.0
TA|G31A||BHZ|45.225399|-98.208298|393.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|627192000.0|0.2|M/S|40.0|2010-09-02T00:00:00|2012-06-27T18:25:00|TA.G31A..BHZ.M|2010-09-02|2012-06-28|57435900.0
TA|G31M||BHZ|66.922699|-134.27079799999998|61.0|2.6|0.0|-90.0|Streckeisen STS-5A/Quanterra 330 Linear Phase Comp|628316030.0|0.2|M/S|40.0|2017-08-22T00:00:00|2599-12-31T23:59:59|TA.G31M..BHZ.M|2017-08-22|2018-10-12|35942400.0
TA|G32A||BHZ|45.255501|-97.499397|566.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|627192000.0|0.2|M/S|40.0|2010-09-01T00:00:00|2012-07-28T17:00:00|TA.G32A..BHZ.M|2010-09-01|2012-07-29|60195600.00000001
TA|G33A||BHZ|45.194599|-96.438301|338.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|627192000.0|0.2|M/S|40.0|2010-10-07T00:00:00|2012-07-22T22:00:00|TA.G33A..BHZ.M|2010-10-07|2012-07-23|56584800.0
TA|G34A||BHZ|45.241901|-95.63799999999999|316.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|627192000.0|0.2|M/S|40.0|2010-09-16T00:00:00|2012-07-26T18:15:00|TA.G34A..BHZ.M|2010-09-16|2012-07-27|58731300.0
TA|G35A||BHZ|45.219898|-94.485497|361.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|627192000.0|0.2|M/S|40.0|2010-09-15T00:00:00|2012-07-27T12:15:00|TA.G35A..BHZ.M|2010-09-15|2012-07-28|58882500.0
TA|G36A||BHZ|45.234402|-93.7509|293.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 0-399/Qua|502078016.0|0.2|M/S|40.0|2010-09-12T00:00:00|2012-07-26T14:55:00|TA.G36A..BHZ.M|2010-09-12|2012-07-27|59064900.0
TA|G38A||BHZ|45.1693|-91.854897|370.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|627192000.0|0.2|M/S|40.0|2011-08-14T00:00:00|2013-06-06T19:20:00|TA.G38A..BHZ.M|2011-08-14|2013-06-07|57266400.0
TA|G39A||BHZ|45.286701|-91.1698|350.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|627192000.0|0.2|M/S|40.0|2011-08-15T00:00:00|2013-11-13T20:00:00|TA.G39A..BHZ.M|2011-08-15|2013-11-14|71006400.0
TA|G40A||BHZ|45.268398|-90.2006|472.0|0.0|0.0|-90.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|630907010.0|0.2|M/S|40.0|2011-08-19T00:00:00|2013-11-27T16:13:59|TA.G40A..BHZ.M|2011-08-19|2013-11-28|71856839.0
TA|G41A||BHZ|45.2118|-89.181602|464.0|0.0|0.0|-90.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|630907010.0|0.2|M/S|40.0|2011-08-20T00:00:00|2013-06-13T17:10:00|TA.G41A..BHZ.M|2011-08-20|2013-06-14|57345000.0
TA|G42A||BHZ|45.241798|-88.427696|315.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|627192000.0|0.2|M/S|40.0|2011-09-30T00:00:00|2013-06-04T14:50:00|TA.G42A..BHZ.M|2011-09-30|2013-06-05|53016600.0
TA|G43A||BHZ|45.257198|-87.68609599999998|213.0|0.0|0.0|-90.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|630907010.0|0.2|M/S|40.0|2011-09-12T00:00:00|2013-06-11T14:35:00|TA.G43A..BHZ.M|2011-09-12|2013-06-12|55175700.0
TA|G45A||BHZ|45.040401|-85.657097|284.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|627192000.0|0.2|M/S|40.0|2012-11-09T00:00:00|2014-07-14T19:48:14|TA.G45A..BHZ.M|2012-11-09|2014-07-15|52948094.0
TA|G46A||BHZ|45.3176|-84.862099|239.0|0.0|0.0|-90.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|630907010.0|0.2|M/S|40.0|2012-11-11T00:00:00|2014-07-18T14:15:00|TA.G46A..BHZ.M|2012-11-11|2014-07-19|53100900.0
TA|G47A||BHZ|45.173|-83.855103|239.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 0-399/Qua|502078016.0|0.2|M/S|40.0|2012-11-11T00:00:00|2012-11-13T18:29:59|TA.G47A..BHZ.M|2012-11-11|2012-11-14|239399.00000000003
TA|G47A||BHZ|45.173|-83.855103|239.0|0.0|0.0|-90.0|Streckeisen STS-2.5/Quanterra 330 Linear Phase Com|628316030.0|0.2|M/S|40.0|2012-11-13T18:30:00|2014-07-17T15:00:00|TA.G47A..BHZ.M|2012-11-13|2014-07-18|52777800.0
TA|G53A||BHZ|45.1222|-78.623703|333.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|627192000.0|0.2|M/S|40.0|2012-11-18T00:00:00|2014-08-09T15:50:00|TA.G53A..BHZ.M|2012-11-18|2014-08-10|54402600.0
TA|G54A||BHZ|45.3979|-78.089798|465.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|627192000.0|0.2|M/S|40.0|2013-07-22T00:00:00|2015-06-24T14:55:00|TA.G54A..BHZ.M|2013-07-22|2015-06-25|60706500.00000001
TA|G54A||HHZ|45.3979|-78.089798|465.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|627603970.0|0.4|M/S|100.0|2015-01-20T18:00:00|2015-06-24T14:55:00|TA.G54A..HHZ.M|2015-01-20|2015-06-25|13380900.0
TA|G55A||BHZ|45.253201|-76.71869699999998|228.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|627192000.0|0.2|M/S|40.0|2012-11-09T00:00:00|2014-09-30T15:00:00|TA.G55A..BHZ.M|2012-11-09|2014-10-01|59670000.0
TA|G57A||BHZ|45.1036|-74.985497|96.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|627192000.0|0.2|M/S|40.0|2013-07-24T00:00:00|2015-07-08T14:35:00|TA.G57A..BHZ.M|2013-07-24|2015-07-09|61742100.00000001
TA|G57A||HHZ|45.1036|-74.985497|96.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|627603970.0|0.4|M/S|100.0|2015-01-20T18:00:00|2015-07-08T14:35:00|TA.G57A..HHZ.M|2015-01-20|2015-07-09|14589300.0
TA|G58A||BHZ|45.1492|-74.054001|53.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 0-399/Qua|502078016.0|0.2|M/S|40.0|2013-07-25T00:00:00|2014-05-13T17:59:59|TA.G58A..BHZ.M|2013-07-25|2014-05-14|25293599.0
TA|G58A||BHZ|45.1492|-74.054001|53.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 400 and a|502064992.0|0.2|M/S|40.0|2014-05-13T18:00:00|2014-07-25T17:59:59|TA.G58A..BHZ.M|2014-05-13|2014-07-26|6307199.0
TA|G58A||BHZ|45.1492|-74.054001|53.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 0-399/Qua|502078016.0|0.2|M/S|40.0|2014-07-25T18:00:00|2015-07-09T15:15:00|TA.G58A..BHZ.M|2014-07-25|2015-07-10|30143700.000000004
TA|G58A||HHZ|45.1492|-74.054001|53.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 0-399/Qua|502129984.0|0.3|M/S|100.0|2015-01-20T18:00:00|2015-07-09T15:15:00|TA.G58A..HHZ.M|2015-01-20|2015-07-10|14678100.0
TA|G59A||BHZ|45.0807|-73.180901|36.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 0-399/Qua|502078016.0|0.2|M/S|40.0|2013-09-17T00:00:00|2015-07-14T14:00:00|TA.G59A..BHZ.M|2013-09-17|2015-07-15|57506400.0
TA|G59A||HHZ|45.0807|-73.180901|36.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 0-399/Qua|502129984.0|0.3|M/S|100.0|2015-01-20T18:00:00|2015-07-14T14:00:00|TA.G59A..HHZ.M|2015-01-20|2015-07-15|15105600.000000002
TA|G60A||BHZ|45.097698|-72.333702|391.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|627192000.0|0.2|M/S|40.0|2013-08-10T00:00:00|2014-05-15T18:00:00|TA.G60A..BHZ.M|2013-08-10|2014-05-16|24084000.0
TA|G60A||BHZ|45.097698|-72.333702|391.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|627192000.0|0.2|M/S|40.0|2014-05-15T18:00:00|2015-07-13T15:35:00|TA.G60A..BHZ.M|2014-05-15|2015-07-14|36624900.0
TA|G60A||HHZ|45.097698|-72.333702|391.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|627603970.0|0.4|M/S|100.0|2015-01-20T18:00:00|2015-07-13T15:35:00|TA.G60A..HHZ.M|2015-01-20|2015-07-14|15024900.000000002
TA|G61A||BHZ|45.2827|-71.527298|378.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|627192000.0|0.2|M/S|40.0|2013-09-25T00:00:00|2015-07-28T15:15:00|TA.G61A..BHZ.M|2013-09-25|2015-07-29|58029300.0
TA|G61A||HHZ|45.2827|-71.527298|378.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|627603970.0|0.4|M/S|100.0|2015-01-20T18:00:00|2015-07-28T15:15:00|TA.G61A..HHZ.M|2015-01-20|2015-07-29|16319700.000000002
TA|G62A||BHZ|45.218601|-70.531898|426.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|627192000.0|0.2|M/S|40.0|2013-09-20T00:00:00|2015-09-15T15:51:50|TA.G62A..BHZ.M|2013-09-20|2015-09-16|62697110.00000001
TA|G62A||HHZ|45.218601|-70.531898|426.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|627603970.0|0.4|M/S|100.0|2015-01-20T18:00:00|2015-09-15T15:51:50|TA.G62A..HHZ.M|2015-01-20|2015-09-16|20555510.0
TA|G63A||BHZ|45.1147|-69.618599|363.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|627192000.0|0.2|M/S|40.0|2013-09-22T00:00:00|2015-08-31T13:50:00|TA.G63A..BHZ.M|2013-09-22|2015-09-01|61221000.00000001
TA|G63A||HHZ|45.1147|-69.618599|363.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|627603970.0|0.4|M/S|100.0|2015-01-20T18:00:00|2015-08-31T13:50:00|TA.G63A..HHZ.M|2015-01-20|2015-09-01|19252200.0
TA|G64A||BHZ|45.252701|-68.755798|165.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|627192000.0|0.2|M/S|40.0|2013-09-22T00:00:00|2015-09-04T13:15:00|TA.G64A..BHZ.M|2013-09-22|2015-09-05|61564500.00000001
TA|G64A||HHZ|45.252701|-68.755798|165.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|627603970.0|0.4|M/S|100.0|2015-01-20T18:00:00|2015-09-04T13:15:00|TA.G64A..HHZ.M|2015-01-20|2015-09-05|19595700.0
TA|G65A||BHZ|45.200199|-67.563202|78.0|0.0|0.0|-90.0|Streckeisen STS-2.5/Quanterra 330 Linear Phase Com|628316030.0|0.2|M/S|40.0|2013-09-24T00:00:00|2015-09-08T15:33:27|TA.G65A..BHZ.M|2013-09-24|2015-09-09|61745607.00000001
TA|G65A||HHZ|45.200199|-67.563202|78.0|0.0|0.0|-90.0|Streckeisen STS-2.5/Quanterra 330 Linear Phase Com|629280000.0|0.4|M/S|100.0|2015-01-20T18:00:00|2015-09-08T15:33:27|TA.G65A..HHZ.M|2015-01-20|2015-09-09|19949607.0
TA|H02A||BHZ|44.676399|-123.999702|209.1|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|627192000.0|0.2|M/S|40.0|2005-11-15T00:00:00|2006-01-28T10:16:00|TA.H02A..BHZ.M|2005-11-15|2006-01-29|6430560.0
TA|H02A||BHZ|44.676399|-123.999702|209.1|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|627192000.0|0.2|M/S|40.0|2006-01-28T10:16:00|2006-12-12T00:00:00|TA.H02A..BHZ.M|2006-01-28|2006-12-12|27438240.0
TA|H02A||BHZ|44.676399|-123.999702|209.1|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|627192000.0|0.2|M/S|40.0|2006-12-12T00:00:00|2008-01-23T18:20:00|TA.H02A..BHZ.M|2006-12-12|2008-01-24|35230800.0
TA|H03A||BHZ|44.676498|-123.292297|214.3|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|627192000.0|0.2|M/S|40.0|2005-11-10T00:00:00|2006-01-27T22:20:00|TA.H03A..BHZ.M|2005-11-10|2006-01-28|6819600.0
TA|H03A||BHZ|44.676498|-123.292297|214.3|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|627192000.0|0.2|M/S|40.0|2006-01-27T22:20:00|2006-08-29T03:15:00|TA.H03A..BHZ.M|2006-01-27|2006-08-30|18420900.0
TA|H03A||BHZ|44.676498|-123.292297|214.3|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|627192000.0|0.2|M/S|40.0|2006-08-29T03:15:00|2008-01-24T19:15:00|TA.H03A..BHZ.M|2006-08-29|2008-01-25|44380800.0
TA|H04A||BHZ|44.683701|-122.186203|652.0|0.0|0.0|-90.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|630907010.0|0.2|M/S|40.0|2005-11-09T00:00:00|2006-01-28T18:35:00|TA.H04A..BHZ.M|2005-11-09|2006-01-29|6978900.0
TA|H04A||BHZ|44.683701|-122.186203|652.0|0.0|0.0|-90.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|630907010.0|0.2|M/S|40.0|2006-01-28T18:35:00|2007-08-02T04:00:00|TA.H04A..BHZ.M|2006-01-28|2007-08-03|47553900.0
TA|H04A||BHZ|44.683701|-122.186203|652.0|0.0|0.0|-90.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|630907010.0|0.2|M/S|40.0|2007-08-02T04:00:00|2008-12-03T21:32:50|TA.H04A..BHZ.M|2007-08-02|2008-12-04|42312770.0
TA|H04D||BHZ|44.523399|-122.737701|284.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 0-399/Qua|502078016.0|0.2|M/S|40.0|2010-08-12T00:00:00|2016-09-30T19:30:00|TA.H04D..BHZ.M|2010-08-12|2016-10-01|193692600.0
TA|H04D||HHZ|44.523399|-122.737701|284.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 0-399/Qua|502129984.0|0.3|M/S|100.0|2015-10-16T18:00:00|2016-09-30T19:30:00|TA.H04D..HHZ.M|2015-10-16|2016-10-01|30245400.000000004
TA|H05A||BHZ|44.647301|-121.227097|720.8|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|627192000.0|0.2|M/S|40.0|2005-12-09T00:00:00|2006-05-13T17:57:00|TA.H05A..BHZ.M|2005-12-09|2006-05-14|13456620.0
TA|H05A||BHZ|44.647301|-121.227097|720.8|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|627192000.0|0.2|M/S|40.0|2006-05-13T17:57:00|2007-08-18T22:00:00|TA.H05A..BHZ.M|2006-05-13|2007-08-19|39931380.0
TA|H05A||BHZ|44.647301|-121.227097|720.8|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|627192000.0|0.2|M/S|40.0|2007-08-18T22:00:00|2008-01-30T17:35:00|TA.H05A..BHZ.M|2007-08-18|2008-01-31|14240100.0
TA|H06A||BHZ|44.734402|-120.334602|516.0|0.0|0.0|-90.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|630907010.0|0.2|M/S|40.0|2006-08-16T00:00:00|2007-08-19T20:45:00|TA.H06A..BHZ.M|2006-08-16|2007-08-20|31869900.000000004
TA|H06A||BHZ|44.734402|-120.334602|516.0|0.0|0.0|-90.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|630907010.0|0.2|M/S|40.0|2007-08-19T20:45:00|2008-05-08T17:05:00|TA.H06A..BHZ.M|2007-08-19|2008-05-09|22710000.0
TA|H07A||BHZ|44.591301|-119.564598|1204.0|0.0|0.0|-90.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|630907010.0|0.2|M/S|40.0|2006-08-15T00:00:00|2006-11-27T21:02:00|TA.H07A..BHZ.M|2006-08-15|2006-11-28|9061320.0
TA|H07A||BHZ|44.591301|-119.564598|1204.0|0.0|0.0|-90.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|630907010.0|0.2|M/S|40.0|2006-11-27T21:02:00|2008-04-18T16:48:40|TA.H07A..BHZ.M|2006-11-27|2008-04-19|43876000.0
TA|H08A||BHZ|44.5191|-118.670403|1373.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|627192000.0|0.2|M/S|40.0|2006-07-28T00:00:00|2007-09-09T19:30:00|TA.H08A..BHZ.M|2006-07-28|2007-09-10|35321400.0
TA|H08A||BHZ|44.5191|-118.670403|1373.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|627192000.0|0.2|M/S|40.0|2007-09-09T19:30:00|2008-07-10T18:00:00|TA.H08A..BHZ.M|2007-09-09|2008-07-11|26346600.0
TA|H09A||BHZ|44.665298|-117.664299|1263.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|627192000.0|0.2|M/S|40.0|2006-07-29T00:00:00|2007-02-17T17:00:00|TA.H09A..BHZ.M|2006-07-29|2007-02-18|17600400.0
TA|H09A||BHZ|44.665298|-117.664299|1263.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|627192000.0|0.2|M/S|40.0|2007-02-17T17:00:00|2008-07-12T18:47:15|TA.H09A..BHZ.M|2007-02-17|2008-07-13|44156835.0
TA|H10A||BHZ|44.589001|-116.747398|882.0|0.0|0.0|-90.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|630907010.0|0.2|M/S|40.0|2006-10-28T00:00:00|2008-07-09T19:30:00|TA.H10A..BHZ.M|2006-10-28|2008-07-10|53638200.0
TA|H11A||BHZ|44.703499|-116.012703|1525.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|627192000.0|0.2|M/S|40.0|2006-10-27T00:00:00|2008-07-16T17:30:00|TA.H11A..BHZ.M|2006-10-27|2008-07-17|54322200.0
TA|H12A||BHZ|44.5494|-114.8554|1777.0|0.0|0.0|-90.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|630907010.0|0.2|M/S|40.0|2006-11-17T00:00:00|2009-07-27T22:30:00|TA.H12A..BHZ.M|2006-11-17|2009-07-28|85012200.0
TA|H13A||BHZ|44.564201|-114.254501|1563.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|627192000.0|0.2|M/S|40.0|2006-12-30T00:00:00|2009-05-22T23:00:00|TA.H13A..BHZ.M|2006-12-30|2009-05-23|75596400.0
TA|H14A||BHZ|44.616501|-113.367401|1933.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 0-399/Qua|502078016.0|0.2|M/S|40.0|2007-08-16T00:00:00|2008-08-19T16:00:00|TA.H14A..BHZ.M|2007-08-16|2008-08-20|31939200.000000004
TA|H14A||BHZ|44.616501|-113.367401|1933.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 0-399/Qua|502078016.0|0.2|M/S|40.0|2008-08-19T16:00:00|2009-06-05T17:08:24|TA.H14A..BHZ.M|2008-08-19|2009-06-06|25060104.0
TA|H15A||BHZ|44.617298|-112.643898|1957.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 0-399/Qua|502078016.0|0.2|M/S|40.0|2007-08-16T00:00:00|2008-08-19T23:00:00|TA.H15A..BHZ.M|2007-08-16|2008-08-20|31964400.000000004
TA|H15A||BHZ|44.617298|-112.643898|1957.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 0-399/Qua|502078016.0|0.2|M/S|40.0|2008-08-19T23:00:00|2008-11-14T19:59:59|TA.H15A..BHZ.M|2008-08-19|2008-11-15|7505999.000000001
TA|H15A||BHZ|44.617298|-112.643898|1957.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 400 and a|502064992.0|0.2|M/S|40.0|2008-11-14T20:00:00|2009-06-07T16:15:00|TA.H15A..BHZ.M|2008-11-14|2009-06-08|17698500.0
TA|H16A||BHZ|44.7038|-111.247803|2080.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 0-399/Qua|502078016.0|0.2|M/S|40.0|2007-08-25T00:00:00|2007-11-13T17:00:00|TA.H16A..BHZ.M|2007-08-25|2007-11-14|6973200.0
TA|H16A||BHZ|44.7038|-111.247803|2080.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 0-399/Qua|502078016.0|0.2|M/S|40.0|2007-11-13T17:00:00|2009-09-07T15:15:00|TA.H16A..BHZ.M|2007-11-13|2009-09-08|57363300.0
TA|H16K||BHZ|64.637901|-162.238998|216.0|2.6|0.0|-90.0|Nanometrics Trillium 120 Sec PH Response/Quanterra|503883008.0|0.2|M/S|40.0|2017-07-21T00:00:00|2599-12-31T23:59:59|TA.H16K..BHZ.M|2017-07-21|2018-10-12|38707200.0
TA|H17A||BHZ|44.3951|-110.576202|2400.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|627192000.0|0.2|M/S|40.0|2007-10-03T00:00:00|2008-09-08T22:00:00|TA.H17A..BHZ.M|2007-10-03|2008-09-09|29541600.0
TA|H17A||BHZ|44.3951|-110.576202|2400.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|627192000.0|0.2|M/S|40.0|2008-09-08T22:00:00|2011-08-22T17:00:00|TA.H17A..BHZ.M|2008-09-08|2011-08-23|93121200.0
