Network|Station|Location|Channel|Latitude|Longitude|Elevation|Depth|Azimuth|Dip|SensorDescription|Scale|ScaleFreq|ScaleUnits|SampleRate|StartTime|EndTime|Target|StartDate|EndDate|TotalTime
XA|BAHA||EHZ|34.2337|-118.545502|815.0|0.0|0.0|-90.0|fba23_50:SSR1|0.00031849900000000003|1.0|NM/S**2|200.0|1994-02-09T23:00:00|1994-02-21T20:00:00|XA.BAHA..EHZ.M|1994-02-09|1994-02-22|1026000.0000000001
XA|BCPP||EHZ|34.2024|-118.698601|480.0|0.0|0.0|90.0|l22_7_vel:RT72A-02|0.00610809|10.0|NM/S|200.0|1994-01-25T21:00:00|1994-02-08T00:00:00|XA.BCPP..EHZ.M|1994-01-25|1994-02-08|1134000.0
XA|BEAR||EHZ|34.358002|-118.395897|830.0|0.0|0.0|-90.0|fba23_50:SSR1|0.00031849900000000003|1.0|NM/S**2|200.0|1994-01-20T21:00:00|1994-02-08T00:00:00|XA.BEAR..EHZ.M|1994-01-20|1994-02-08|1566000.0
XA|BRCJ||EHZ|34.069|-116.392303|1233.0|0.0|0.0|90.0|l22_5_vel:RT72A-02|0.012428|10.0|NM/S|250.0|1992-04-25T00:00:00|1992-06-03T20:00:00|XA.BRCJ..EHZ.M|1992-04-25|1992-06-04|3441600.0
XA|BRCY||EHZ|34.3074|-118.603699|610.0|0.0|0.0|-90.0|l4c_7_vel:RT72A-02|0.029503700000000008|10.0|NM/S|250.0|1994-01-19T01:00:00|1994-02-11T03:00:00|XA.BRCY..EHZ.M|1994-01-19|1994-02-12|1994400.0000000002
XA|BRCY||EHZ|34.3074|-118.603699|610.0|0.0|0.0|-90.0|l4c_7_vel:RT72A-02|0.00371429|10.0|NM/S|250.0|1994-02-11T03:00:00|1994-03-02T21:00:00|XA.BRCY..EHZ.M|1994-02-11|1994-03-03|1706400.0
XA|CHIM||EHZ|34.234699|-118.52799999999999|260.0|0.0|0.0|-90.0|l4c_7_vel:RT72A-02|0.00371429|10.0|NM/S|250.0|1994-02-12T02:00:00|1994-03-02T15:00:00|XA.CHIM..EHZ.M|1994-02-12|1994-03-03|1602000.0
XA|CPCP||EHZ|34.211399|-118.608101|250.0|0.0|0.0|90.0|l22_7_vel:RT72A-02|0.00610809|10.0|NM/S|200.0|1994-01-20T21:00:00|1994-02-10T13:00:00|XA.CPCP..EHZ.M|1994-01-20|1994-02-11|1785600.0
XA|CSNR||EHZ|34.243099|-118.531403|270.0|0.0|0.0|-90.0|l4c_7_vel:RT72A-02|0.029503700000000008|10.0|NM/S|250.0|1994-01-18T00:00:00|1994-01-22T01:00:00|XA.CSNR..EHZ.M|1994-01-18|1994-01-23|349200.0
XA|CSNR||EHZ|34.243099|-118.531403|270.0|0.0|0.0|-90.0|l4c_7_vel:RT72A-02|0.029503700000000008|10.0|NM/S|250.0|1994-01-22T01:00:00|1994-02-09T22:00:00|XA.CSNR..EHZ.M|1994-01-22|1994-02-10|1630800.0
XA|CWHP||EHZ|34.2589|-118.572998|290.0|0.0|0.0|-90.0|l4c_7_vel:RT72A-02|0.029503700000000008|10.0|NM/S|250.0|1994-01-19T20:00:00|1994-02-10T18:00:00|XA.CWHP..EHZ.M|1994-01-19|1994-02-11|1893600.0000000002
XA|DILL||EHZ|34.348202|-118.357002|670.0|0.0|0.0|-90.0|fba23_50:SSR1|0.00031849900000000003|1.0|NM/S**2|200.0|1994-01-24T06:00:00|1994-02-08T23:00:00|XA.DILL..EHZ.M|1994-01-24|1994-02-09|1357200.0
XA|DOSK||EHZ|34.240898|-118.519798|270.0|0.0|0.0|90.0|l22_7_vel:RT72A-02|0.0243167|10.0|NM/S|250.0|1994-02-24T01:00:00|1994-03-02T21:00:00|XA.DOSK..EHZ.M|1994-02-24|1994-03-03|590400.0
XA|DWSR||EHZ|33.7658|-116.546097|162.0|0.0|0.0|90.0|l22_5_vel:RT72A-02|0.012428|10.0|NM/S|250.0|1992-04-28T00:00:00|1992-05-30T15:00:00|XA.DWSR..EHZ.M|1992-04-28|1992-05-31|2818800.0
XA|EDCY||EHZ|33.903801|-116.336403|377.0|0.0|0.0|90.0|l22_5_vel:RT72A-02|0.012428|10.0|NM/S|250.0|1992-05-03T19:00:00|1992-05-24T22:00:00|XA.EDCY..EHZ.M|1992-05-03|1992-05-25|1825200.0
XA|EFRN||EHZ|34.2314|-118.558998|250.0|0.0|0.0|90.0|l22_7_vel:RT72A-02|0.00610809|10.0|NM/S|250.0|1994-02-10T16:00:00|1994-03-02T14:00:00|XA.EFRN..EHZ.M|1994-02-10|1994-03-03|1720800.0
XA|ETHY||EHZ|34.165699|-118.417503|200.0|0.0|0.0|-90.0|fba23_50:SSR1|0.00031849900000000003|1.0|NM/S**2|200.0|1994-01-18T05:00:00|1994-01-21T00:04:00|XA.ETHY..EHZ.M|1994-01-18|1994-01-22|241440.00000000003
XA|ETHY||EHZ|34.165699|-118.417503|200.0|0.0|0.0|-90.0|fba23_50:SSR1|0.00031849900000000003|1.0|NM/S**2|200.0|1994-01-21T00:04:00|1994-02-08T23:00:00|XA.ETHY..EHZ.M|1994-01-21|1994-02-09|1637760.0
XA|FIRE||EHZ|34.308899|-118.4468|385.0|0.0|0.0|-90.0|fba23_50:SSR1|0.00031849900000000003|1.0|NM/S**2|200.0|1994-01-18T00:00:00|1994-02-10T13:00:00|XA.FIRE..EHZ.M|1994-01-18|1994-02-11|2034000.0000000002
XA|FLMR||EHZ|34.4123|-118.932297|275.0|0.0|0.0|-90.0|cmg5_acc:RT72A-02|0.000141449|1.0|NM/S**2|250.0|1994-01-23T20:00:00|1994-03-02T18:00:00|XA.FLMR..EHZ.M|1994-01-23|1994-03-03|3276000.0
XA|GRTT||HHZ|34.189602|-118.610603|245.0|0.0|0.0|-90.0|sts2_vel:RT72A-07|0.789616|0.159155|NM/S|200.0|1994-02-09T23:00:00|1994-03-05T00:00:00|XA.GRTT..HHZ.M|1994-02-09|1994-03-05|1990800.0000000002
XA|HERK||EHZ|34.325901|-118.428299|470.0|0.0|0.0|-90.0|fba23_50:SSR1|0.00031849900000000003|1.0|NM/S**2|200.0|1994-01-17T20:00:00|1994-02-08T23:00:00|XA.HERK..EHZ.M|1994-01-17|1994-02-09|1911600.0000000002
XA|JFPP||EHZ|34.312|-118.496002|385.0|0.0|0.0|-90.0|l4c_7_vel:RT72A-02|0.029503700000000008|10.0|NM/S|250.0|1994-01-22T20:00:00|1994-02-11T01:00:00|XA.JFPP..EHZ.M|1994-01-22|1994-02-12|1659600.0
XA|KLVC||HHZ|33.8354|-118.158997|20.0|0.0|0.0|-90.0|sts2_vel:RT72A-02|0.104134|0.159155|NM/S|200.0|1994-01-19T23:00:00|1994-03-05T00:00:00|XA.KLVC..HHZ.M|1994-01-19|1994-03-05|3805200.0000000005
XA|KSRG||HHZ|34.059601|-118.473602|120.0|0.0|0.0|-90.0|sts2_vel:RT72A-02|0.414565|0.159155|NM/S|200.0|1994-01-18T05:00:00|1994-01-21T02:19:00|XA.KSRG..HHZ.M|1994-01-18|1994-01-22|249540.00000000003
XA|KSRG||HHZ|34.059601|-118.473602|120.0|0.0|0.0|-90.0|sts2_vel:RT72A-02|0.414565|0.159155|NM/S|200.0|1994-01-21T02:19:00|1994-03-05T00:00:00|XA.KSRG..HHZ.M|1994-01-21|1994-03-05|3706860.0
XA|LA00||EHZ|34.106201|-118.454201|275.0|0.0|0.0|-90.0|l4c_7_vel:RT72A-02|0.0124957|10.0|NM/S|200.0|1994-01-17T00:00:00|1994-02-21T20:00:00|XA.LA00..EHZ.M|1994-01-17|1994-02-22|3096000.0
XA|LA01||EHZ|34.131699|-118.4394|380.0|0.0|0.0|-90.0|l4c_7_vel:RT72A-02|0.0284624|10.0|NM/S|200.0|1994-01-17T00:00:00|1994-02-21T20:00:00|XA.LA01..EHZ.M|1994-01-17|1994-02-22|3096000.0
XA|LA02||EHZ|34.063|-118.417999|80.0|0.0|0.0|-90.0|l4c_3_vel:RT72A-02|0.0188953|10.0|NM/S|200.0|1994-01-17T00:00:00|1994-01-21T23:00:00|XA.LA02..EHZ.M|1994-01-17|1994-01-22|428400.0
XA|LA03||EHZ|34.09|-118.338997|80.0|0.0|0.0|-90.0|l4c_7_vel:RT72A-02|0.0284624|10.0|NM/S|200.0|1994-01-17T00:00:00|1994-01-21T23:00:00|XA.LA03..EHZ.M|1994-01-17|1994-01-22|428400.0
XA|LA04||EHZ|34.07|-118.150002|135.0|0.0|0.0|-90.0|l4c_7_vel:RT72A-02|0.0291566|10.0|NM/S|200.0|1994-01-17T00:00:00|1994-01-21T20:00:00|XA.LA04..EHZ.M|1994-01-17|1994-01-22|417600.0
XA|LAUR||EHZ|34.2239|-118.532097|250.0|0.0|0.0|-90.0|l4c_7_vel:RT72A-02|0.223723|10.0|NM/S|250.0|1994-02-11T01:00:00|1994-02-17T00:00:00|XA.LAUR..EHZ.M|1994-02-11|1994-02-17|514800.00000000006
XA|LMVR||EHZ|33.992901|-116.524101|406.0|0.0|0.0|90.0|l22_5_vel:RT72A-02|0.012428|10.0|NM/S|250.0|1992-04-25T00:00:00|1992-04-28T00:00:00|XA.LMVR..EHZ.M|1992-04-25|1992-04-28|259200.00000000003
XA|MBE||EHZ|33.611698|-116.459297|1288.0|274.5|0.0|90.0|l22_7_vel:RT72A-02|394371008.0|10.0|M/S|250.0|1990-04-17T23:36:26|1990-05-15T19:31:59|XA.MBE..EHZ.M|1990-04-17|1990-05-16|2404533.0
XA|MBE||EHZ|33.611698|-116.459297|1288.0|274.5|0.0|90.0|l22_7_vel:RT72A-02|97927600.0|10.0|M/S|250.0|1990-05-15T19:32:00|1990-05-28T23:59:59|XA.MBE..EHZ.M|1990-05-15|1990-05-29|1139279.0
XA|MBW||EHZ|33.611698|-116.459297|1288.0|153.3|0.0|90.0|l22_7_vel:RT72A-02|394371008.0|10.0|M/S|250.0|1990-04-17T23:36:26|1990-05-15T19:31:59|XA.MBW..EHZ.M|1990-04-17|1990-05-16|2404533.0
XA|MBW||EHZ|33.611698|-116.459297|1288.0|153.3|0.0|90.0|l22_7_vel:RT72A-02|97927600.0|10.0|M/S|250.0|1990-05-15T19:32:00|1990-05-28T23:59:59|XA.MBW..EHZ.M|1990-05-15|1990-05-29|1139279.0
XA|MGUY||EHZ|34.248798|-118.5187|280.0|0.0|0.0|90.0|l22_7_vel:RT72A-02|0.00610809|10.0|NM/S|250.0|1994-02-12T00:00:00|1994-03-02T21:00:00|XA.MGUY..EHZ.M|1994-02-12|1994-03-03|1630800.0
XA|MKDR||EHZ|34.2173|-118.523499|240.0|0.0|0.0|-90.0|l4c_7_vel:RT72A-02|0.00371429|10.0|NM/S|250.0|1994-02-10T23:00:00|1994-03-02T21:00:00|XA.MKDR..EHZ.M|1994-02-10|1994-03-03|1720800.0
XA|MPKP||EHZ|34.287102000000004|-118.881599|30.0|0.0|0.0|-90.0|l4c_7_vel:RT72A-02|0.117456|10.0|NM/S|250.0|1994-01-28T18:00:00|1994-02-23T17:00:00|XA.MPKP..EHZ.M|1994-01-28|1994-02-24|2242800.0
XA|NFCN||EHZ|34.241199|-118.554703|265.0|0.0|0.0|-90.0|l4c_7_vel:RT72A-02|0.029503700000000008|10.0|NM/S|250.0|1994-02-09T23:00:00|1994-02-16T20:00:00|XA.NFCN..EHZ.M|1994-02-09|1994-02-17|594000.0
XA|NFCS||EHZ|34.236698|-118.555801|260.0|0.0|0.0|-90.0|l4c_7_vel:RT72A-02|0.029503700000000008|10.0|NM/S|250.0|1994-02-09T23:00:00|1994-02-16T21:00:00|XA.NFCS..EHZ.M|1994-02-09|1994-02-17|597600.0
XA|NHFS||HHZ|34.199299|-118.397903|191.0|0.0|0.0|-90.0|sts2_vel:RT72A-02|0.414565|0.159155|NM/S|200.0|1994-01-18T05:00:00|1994-01-21T00:04:00|XA.NHFS..HHZ.M|1994-01-18|1994-01-22|241440.00000000003
XA|NHFS||HHZ|34.199299|-118.397903|191.0|0.0|0.0|-90.0|sts2_vel:RT72A-02|0.7896340000000001|0.159155|NM/S|200.0|1994-01-21T00:04:00|1994-03-05T00:00:00|XA.NHFS..HHZ.M|1994-01-21|1994-03-05|3714960.0
XA|NMHP||EHZ|34.231499|-118.550697|251.0|0.0|0.0|-90.0|l4c_7_vel:RT72A-02|0.117456|10.0|NM/S|250.0|1994-02-09T09:00:00|1994-03-02T20:00:00|XA.NMHP..EHZ.M|1994-02-09|1994-03-03|1854000.0
XA|NWHP||EHZ|34.388000000000005|-118.533203|380.0|0.0|0.0|-90.0|l4c_7_vel:RT72A-02|0.029503700000000008|10.0|NM/S|250.0|1994-01-23T00:00:00|1994-02-10T23:00:00|XA.NWHP..EHZ.M|1994-01-23|1994-02-11|1638000.0
XA|OVHI||EHZ|34.328999|-118.445999|500.0|0.0|0.0|-90.0|fba23_50:SSR1|0.00031849900000000003|1.0|NM/S**2|200.0|1994-01-18T00:00:00|1994-01-20T21:00:00|XA.OVHI..EHZ.M|1994-01-18|1994-01-21|248400.00000000003
XA|PDAM||HHZ|34.334099|-118.398003|600.0|0.0|0.0|-90.0|sts2_vel:RT72A-02|0.7896340000000001|0.159155|NM/S|200.0|1994-01-25T19:00:00|1994-03-05T00:00:00|XA.PDAM..HHZ.M|1994-01-25|1994-03-05|3301200.0
XA|PIRU||EHZ|34.412701|-118.796303|210.0|0.0|0.0|-90.0|l4c_7_vel:RT72A-02|0.029503700000000008|10.0|NM/S|250.0|1994-01-22T23:00:00|1994-02-10T21:00:00|XA.PIRU..EHZ.M|1994-01-22|1994-02-11|1634400.0
XA|PIRU||EHZ|34.412701|-118.796303|210.0|0.0|0.0|-90.0|l4c_7_vel:RT72A-02|0.00371429|10.0|NM/S|250.0|1994-02-10T21:00:00|1994-03-02T20:00:00|XA.PIRU..EHZ.M|1994-02-10|1994-03-03|1724400.0
XA|PWGB||HHZ|34.332199|-118.717102|520.0|0.0|0.0|-90.0|sts2_vel:RT72A-02|0.0131097|0.159155|NM/S|200.0|1994-01-22T02:00:00|1994-03-05T00:00:00|XA.PWGB..HHZ.M|1994-01-22|1994-03-05|3621600.0
XA|RESB||EHZ|34.296799|-118.550697|520.0|0.0|0.0|-90.0|l4c_7_vel:RT72A-02|0.029503700000000008|10.0|NM/S|250.0|1994-01-18T00:00:00|1994-02-09T20:00:00|XA.RESB..EHZ.M|1994-01-18|1994-02-10|1972800.0000000002
XA|SCFS||HHZ|34.3857|-118.413696|535.0|0.0|0.0|-90.0|sts2_vel:RT72A-02|0.104134|0.159155|NM/S|200.0|1994-01-18T05:00:00|1994-01-21T00:04:00|XA.SCFS..HHZ.M|1994-01-18|1994-01-22|241440.00000000003
XA|SCFS||HHZ|34.3857|-118.413696|535.0|0.0|0.0|-90.0|sts2_vel:RT72A-02|0.7896340000000001|0.159155|NM/S|200.0|1994-01-21T00:04:00|1994-03-05T00:00:00|XA.SCFS..HHZ.M|1994-01-21|1994-03-05|3714960.0
XA|SDCE||EHZ|33.9347|-116.404297|416.0|0.0|0.0|90.0|l22_5_vel:RT72A-02|0.012428|10.0|NM/S|250.0|1992-04-25T00:00:00|1992-06-03T20:00:00|XA.SDCE..EHZ.M|1992-04-25|1992-06-04|3441600.0
XA|SFMI||EHZ|34.270802|-118.461197|261.0|0.0|0.0|-90.0|l4c_7_vel:RT72A-02|0.029503700000000008|10.0|NM/S|250.0|1994-01-17T20:00:00|1994-03-02T23:00:00|XA.SFMI..EHZ.M|1994-01-17|1994-03-03|3812400.0000000005
XA|SFYP||EHZ|34.236198|-118.439499|228.0|0.0|0.0|-90.0|l4c_7_vel:RT72A-02|0.223723|10.0|NM/S|250.0|1994-01-20T00:00:00|1994-02-08T23:00:00|XA.SFYP..EHZ.M|1994-01-20|1994-02-09|1724400.0
XA|SMGC||EHZ|34.4221|-118.670799|400.0|0.0|0.0|-90.0|cmg5_acc:RT72A-02|0.000141449|1.0|NM/S**2|250.0|1994-01-24T06:00:00|1994-02-03T01:00:00|XA.SMGC..EHZ.M|1994-01-24|1994-02-04|846000.0
XA|SMIP||EHZ|34.263199|-118.667297|330.0|0.0|0.0|90.0|l22_7_vel:RT72A-02|0.00610809|10.0|NM/S|200.0|1994-01-20T17:00:00|1994-02-09T19:00:00|XA.SMIP..EHZ.M|1994-01-20|1994-02-10|1735200.0
XA|SMIP||EHZ|34.263199|-118.667297|330.0|0.0|0.0|90.0|l22_7_vel:RT72A-02|0.00610809|10.0|NM/S|200.0|1994-02-09T23:00:00|1994-02-24T01:00:00|XA.SMIP..EHZ.M|1994-02-09|1994-02-25|1216800.0
XA|SSAP||EHZ|34.2309|-118.713501|380.0|0.0|0.0|-90.0|l4c_7_vel:RT72A-02|0.117456|10.0|NM/S|250.0|1994-01-28T19:00:00|1994-03-07T21:00:00|XA.SSAP..EHZ.M|1994-01-28|1994-03-08|3290400.0
XA|TNVC||HHZ|33.923698|-118.197701|25.0|0.0|0.0|-90.0|sts2_vel:RT72A-02|0.104134|0.159155|NM/S|200.0|1994-01-19T23:00:00|1994-03-05T00:00:00|XA.TNVC..HHZ.M|1994-01-19|1994-03-05|3805200.0000000005
XA|UCVF||EHZ|34.010799|-116.305702|1441.0|0.0|0.0|90.0|l22_5_vel:RT72A-02|0.012428|10.0|NM/S|250.0|1992-04-25T00:00:00|1992-06-03T20:00:00|XA.UCVF..EHZ.M|1992-04-25|1992-06-04|3441600.0
XA|VANA||EHZ|34.246101|-118.548203|267.0|0.0|0.0|-90.0|fba23_50:SSR1|0.00031849900000000003|1.0|NM/S**2|200.0|1994-02-09T23:00:00|1994-02-21T20:00:00|XA.VANA..EHZ.M|1994-02-09|1994-02-22|1026000.0000000001
XA|WVES||HHZ|34.005001|-118.278999|50.0|0.0|0.0|-90.0|sts2_vel:RT72A-02|0.7896340000000001|0.159155|NM/S|200.0|1994-01-19T23:00:00|1994-01-25T19:00:00|XA.WVES..HHZ.M|1994-01-19|1994-01-26|504000.00000000006
XA|X0Y0||EHZ|33.611698|-116.459297|1288.0|0.0|0.0|90.0|l22_7_vel:RT72A-02|394371008.0|10.0|M/S|250.0|1990-04-17T23:36:26|1990-04-24T23:14:59|XA.X0Y0..EHZ.M|1990-04-17|1990-04-25|603513.0
XA|X0Y0||EHZ|33.611698|-116.459297|1288.0|0.0|0.0|90.0|l22_7_vel:RT72A-02|24598300.0|10.0|M/S|250.0|1990-04-24T23:15:00|1990-05-28T23:59:59|XA.X0Y0..EHZ.M|1990-04-24|1990-05-29|2940299.0
XA|X0Y1||EHZ|33.611698|-116.459297|1288.0|0.0|0.0|90.0|l22_7_vel:RT72A-02|394371008.0|10.0|M/S|250.0|1990-04-17T23:36:26|1990-04-24T23:14:59|XA.X0Y1..EHZ.M|1990-04-17|1990-04-25|603513.0
XA|X0Y1||EHZ|33.611698|-116.459297|1288.0|0.0|0.0|90.0|l22_7_vel:RT72A-02|24598300.0|10.0|M/S|250.0|1990-04-24T23:15:00|1990-05-28T23:59:59|XA.X0Y1..EHZ.M|1990-04-24|1990-05-29|2940299.0
XA|X0Y2||EHZ|33.611698|-116.459297|1288.0|0.0|0.0|90.0|l22_7_vel:RT72A-02|394371008.0|10.0|M/S|250.0|1990-04-18T18:06:00|1990-04-24T23:14:59|XA.X0Y2..EHZ.M|1990-04-18|1990-04-25|536939.0
XA|X0Y2||EHZ|33.611698|-116.459297|1288.0|0.0|0.0|90.0|l22_7_vel:RT72A-02|24598300.0|10.0|M/S|250.0|1990-04-24T23:15:00|1990-05-18T19:37:59|XA.X0Y2..EHZ.M|1990-04-24|1990-05-19|2060579.0000000002
XA|X0Y2||EHZ|33.611698|-116.459297|1288.0|0.0|0.0|90.0|l22_7_vel:RT72A-02|24598300.0|10.0|M/S|250.0|1990-05-18T19:38:00|1990-05-28T23:59:59|XA.X0Y2..EHZ.M|1990-05-18|1990-05-29|879719.0
XA|X0Y3||EHZ|33.611698|-116.459297|1288.0|0.0|0.0|90.0|l22_7_vel:RT72A-02|24598300.0|10.0|M/S|250.0|1990-04-24T23:15:00|1990-05-28T23:59:59|XA.X0Y3..EHZ.M|1990-04-24|1990-05-29|2940299.0
XA|X0Y4||EHZ|33.611698|-116.459297|1288.0|0.0|0.0|90.0|l22_7_vel:RT72A-02|394371008.0|10.0|M/S|250.0|1990-04-17T23:36:26|1990-04-24T23:14:59|XA.X0Y4..EHZ.M|1990-04-17|1990-04-25|603513.0
XA|X0Y4||EHZ|33.611698|-116.459297|1288.0|0.0|0.0|90.0|l22_7_vel:RT72A-02|24598300.0|10.0|M/S|250.0|1990-04-24T23:15:00|1990-05-18T19:37:59|XA.X0Y4..EHZ.M|1990-04-24|1990-05-19|2060579.0000000002
XA|X0Y4||EHZ|33.611698|-116.459297|1288.0|0.0|0.0|90.0|l22_7_vel:RT72A-02|24598300.0|10.0|M/S|250.0|1990-05-18T19:38:00|1990-05-28T23:59:59|XA.X0Y4..EHZ.M|1990-05-18|1990-05-29|879719.0
XA|X0Y5||EHZ|33.611698|-116.459297|1288.0|0.0|0.0|90.0|l22_7_vel:RT72A-02|394371008.0|10.0|M/S|250.0|1990-04-17T23:36:26|1990-04-24T23:14:59|XA.X0Y5..EHZ.M|1990-04-17|1990-04-25|603513.0
XA|X0Y5||EHZ|33.611698|-116.459297|1288.0|0.0|0.0|90.0|l22_7_vel:RT72A-02|24598300.0|10.0|M/S|250.0|1990-04-24T23:15:00|1990-05-28T23:59:59|XA.X0Y5..EHZ.M|1990-04-24|1990-05-29|2940299.0
XA|X10Y3||EHZ|33.611698|-116.459297|1288.0|0.0|0.0|90.0|l22_7_vel:RT72A-02|394371008.0|10.0|M/S|250.0|1990-04-17T23:36:26|1990-04-21T20:55:59|XA.X10Y3..EHZ.M|1990-04-17|1990-04-22|335973.0
XA|X10Y3||EHZ|33.611698|-116.459297|1288.0|0.0|0.0|90.0|l22_7_vel:RT72A-02|24598300.0|10.0|M/S|250.0|1990-04-24T23:15:00|1990-05-28T23:59:59|XA.X10Y3..EHZ.M|1990-04-24|1990-05-29|2940299.0
XA|X11Y3||EHZ|33.611698|-116.459297|1288.0|0.0|0.0|90.0|l22_7_vel:RT72A-02|394371008.0|10.0|M/S|250.0|1990-04-17T23:36:26|1990-04-24T23:14:59|XA.X11Y3..EHZ.M|1990-04-17|1990-04-25|603513.0
XA|X11Y3||EHZ|33.611698|-116.459297|1288.0|0.0|0.0|90.0|l22_7_vel:RT72A-02|24598300.0|10.0|M/S|250.0|1990-04-24T23:15:00|1990-04-27T23:58:59|XA.X11Y3..EHZ.M|1990-04-24|1990-04-28|261839.00000000003
XA|X11Y3||EHZ|33.611698|-116.459297|1288.0|0.0|0.0|90.0|l22_7_vel:RT72A-02|24598300.0|10.0|M/S|250.0|1990-04-27T23:59:00|1990-05-01T19:59:59|XA.X11Y3..EHZ.M|1990-04-27|1990-05-02|331259.0
XA|X11Y3||EHZ|33.611698|-116.459297|1288.0|0.0|0.0|90.0|l22_7_vel:RT72A-02|24598300.0|10.0|M/S|250.0|1990-05-01T20:00:00|1990-05-28T23:59:59|XA.X11Y3..EHZ.M|1990-05-01|1990-05-29|2347199.0
XA|X12Y3||EHZ|33.611698|-116.459297|1288.0|0.0|0.0|90.0|l22_7_vel:RT72A-02|394371008.0|10.0|M/S|250.0|1990-04-17T23:36:26|1990-04-24T23:14:59|XA.X12Y3..EHZ.M|1990-04-17|1990-04-25|603513.0
XA|X12Y3||EHZ|33.611698|-116.459297|1288.0|0.0|0.0|90.0|l22_7_vel:RT72A-02|24598300.0|10.0|M/S|250.0|1990-04-24T23:15:00|1990-04-27T23:58:59|XA.X12Y3..EHZ.M|1990-04-24|1990-04-28|261839.00000000003
XA|X12Y3||EHZ|33.611698|-116.459297|1288.0|0.0|0.0|90.0|l22_7_vel:RT72A-02|24598300.0|10.0|M/S|250.0|1990-04-27T23:59:00|1990-05-01T19:59:59|XA.X12Y3..EHZ.M|1990-04-27|1990-05-02|331259.0
XA|X12Y3||EHZ|33.611698|-116.459297|1288.0|0.0|0.0|90.0|l22_7_vel:RT72A-02|24598300.0|10.0|M/S|250.0|1990-05-01T20:00:00|1990-05-28T23:59:59|XA.X12Y3..EHZ.M|1990-05-01|1990-05-29|2347199.0
XA|X13Y3||EHZ|33.611698|-116.459297|1288.0|0.0|0.0|90.0|l22_7_vel:RT72A-02|394371008.0|10.0|M/S|250.0|1990-04-17T23:36:26|1990-04-24T23:14:59|XA.X13Y3..EHZ.M|1990-04-17|1990-04-25|603513.0
XA|X13Y3||EHZ|33.611698|-116.459297|1288.0|0.0|0.0|90.0|l22_7_vel:RT72A-02|24598300.0|10.0|M/S|250.0|1990-04-24T23:15:00|1990-05-28T23:59:59|XA.X13Y3..EHZ.M|1990-04-24|1990-05-29|2940299.0
XA|X14Y3||EHZ|33.611698|-116.459297|1288.0|0.0|0.0|90.0|l22_7_vel:RT72A-02|394371008.0|10.0|M/S|250.0|1990-04-17T23:36:26|1990-04-24T23:14:59|XA.X14Y3..EHZ.M|1990-04-17|1990-04-25|603513.0
XA|X14Y3||EHZ|33.611698|-116.459297|1288.0|0.0|0.0|90.0|l22_7_vel:RT72A-02|24598300.0|10.0|M/S|250.0|1990-04-24T23:15:00|1990-05-18T19:37:59|XA.X14Y3..EHZ.M|1990-04-24|1990-05-19|2060579.0000000002
XA|X14Y3||EHZ|33.611698|-116.459297|1288.0|0.0|0.0|90.0|l22_7_vel:RT72A-02|24598300.0|10.0|M/S|250.0|1990-05-18T19:38:00|1990-05-23T02:59:59|XA.X14Y3..EHZ.M|1990-05-18|1990-05-24|372119.0
XA|X14Y3||EHZ|33.611698|-116.459297|1288.0|0.0|0.0|90.0|l22_7_vel:RT72A-02|24598300.0|10.0|M/S|250.0|1990-05-23T03:00:00|1990-05-28T23:59:59|XA.X14Y3..EHZ.M|1990-05-23|1990-05-29|507599.00000000006
XA|X15Y3||EHZ|33.611698|-116.459297|1288.0|0.0|0.0|90.0|l22_7_vel:RT72A-02|394371008.0|10.0|M/S|250.0|1990-04-17T23:36:26|1990-04-24T23:14:59|XA.X15Y3..EHZ.M|1990-04-17|1990-04-25|603513.0
XA|X15Y3||EHZ|33.611698|-116.459297|1288.0|0.0|0.0|90.0|l22_7_vel:RT72A-02|24598300.0|10.0|M/S|250.0|1990-04-24T23:15:00|1990-05-01T19:59:59|XA.X15Y3..EHZ.M|1990-04-24|1990-05-02|593099.0
XA|X15Y3||EHZ|33.611698|-116.459297|1288.0|0.0|0.0|90.0|l22_7_vel:RT72A-02|24598300.0|10.0|M/S|250.0|1990-05-01T20:00:00|1990-05-08T21:50:59|XA.X15Y3..EHZ.M|1990-05-01|1990-05-09|611459.0
XA|X15Y3||EHZ|33.611698|-116.459297|1288.0|0.0|0.0|90.0|l22_7_vel:RT72A-02|24598300.0|10.0|M/S|250.0|1990-05-08T21:51:00|1990-05-24T23:11:59|XA.X15Y3..EHZ.M|1990-05-08|1990-05-25|1387259.0
XA|X15Y3||EHZ|33.611698|-116.459297|1288.0|0.0|0.0|90.0|l22_7_vel:RT72A-02|24598300.0|10.0|M/S|250.0|1990-05-24T23:12:00|1990-05-28T23:59:59|XA.X15Y3..EHZ.M|1990-05-24|1990-05-29|348479.0
XA|X16Y3||EHZ|33.611698|-116.459297|1288.0|0.0|0.0|90.0|l22_7_vel:RT72A-02|394371008.0|10.0|M/S|250.0|1990-04-17T23:36:26|1990-04-24T23:14:59|XA.X16Y3..EHZ.M|1990-04-17|1990-04-25|603513.0
XA|X16Y3||EHZ|33.611698|-116.459297|1288.0|0.0|0.0|90.0|l22_7_vel:RT72A-02|24598300.0|10.0|M/S|250.0|1990-04-24T23:15:00|1990-05-01T19:59:59|XA.X16Y3..EHZ.M|1990-04-24|1990-05-02|593099.0
